translon_id	classification	chrom	start	end	exonic_length	feature_mean	max_flank	upstream_mean	downstream_mean	conservation_specificity	has_cds_overlap	overlapping_genes
c9riboseqorf91	non_conserved	chr9	129147926	129148178	252	-0.1440882384777069	0.16628001630306244	-0.3374333381652832	0.16628001630306244	-0.31036823987960815	False	-1
c2riboseqorf187	non_conserved	chr2	234952159	234995351	60	0.3736500144004822	0.6842266321182251	0.6842266321182251	-0.3828066885471344	-0.3105766177177429	False	-1
c17norep175	non_conserved	chr17	78624313	78630230	201	-0.5242188572883606	-0.21340002119541168	-0.21340002119541168	-0.2806333303451538	-0.3108188509941101	False	-1
c16riboseqorf32	non_conserved	chr16	18790047	18790152	105	-0.10807617008686066	0.2031266689300537	0.2031266689300537	-0.5709066987037659	-0.3112028241157532	False	-1
cXriboseqorf40	non_conserved	chrX	73826914	73827046	132	0.010992425493896008	0.32275334000587463	0.32275334000587463	-0.18849334120750427	-0.31176090240478516	False	-1
c4norep172	non_conserved	chr4	155376591	155376669	78	-0.8109999895095825	-0.4989066421985626	-1.3950533866882324	-0.4989066421985626	-0.3120933473110199	False	-1
c9norep139	non_conserved	chr9	129489290	129503379	66	-0.9773635864257812	-0.6651933193206787	-1.141260027885437	-0.6651933193206787	-0.31217026710510254	False	-1
c14riboseqorf13	non_conserved	chr14	23940972	23941059	87	-0.5538850426673889	-0.24144665896892548	-0.35874664783477783	-0.24144665896892548	-0.31243836879730225	False	-1
c6norep178	non_conserved	chr6	116254876	116254990	114	0.03767542913556099	0.35283997654914856	0.2977999746799469	0.35283997654914856	-0.3151645362377167	False	-1
c7norep4	non_conserved	chr7	524222	525053	258	-0.5642285943031311	-0.2488066852092743	-0.34105128049850464	-0.2488066852092743	-0.3154219090938568	False	-1
c6norep150	non_conserved	chr6	81534840	81534891	51	-0.2886470556259155	0.027580006048083305	-0.3638455867767334	0.027580006048083305	-0.3162270486354828	False	-1
c10norep141	non_conserved	chr10	100373946	100380991	75	-0.8501999974250793	-0.532913327217102	-0.532913327217102	-0.6160999536514282	-0.3172866702079773	False	-1
c7riboseqorf48	non_conserved	chr7	44984377	44986028	57	-0.851245641708374	-0.5331133008003235	-0.5551466345787048	-0.5331133008003235	-0.31813234090805054	False	-1
c11riboseqorf104	non_conserved	chr11	71448746	71448842	96	-0.640166699886322	-0.3189733028411865	-1.3078200817108154	-0.3189733028411865	-0.3211933970451355	False	-1
c16riboseqorf134	non_conserved	chr16	88671290	88671488	198	-0.7091363668441772	-0.38755330443382263	-0.6551600694656372	-0.38755330443382263	-0.3215830624103546	False	-1
c1norep51	non_conserved	chr1	22024172	22024235	63	-0.193619042634964	0.1285933256149292	0.1285933256149292	-0.05709999054670334	-0.3222123682498932	False	-1
c19norep107	non_conserved	chr19	28466501	28466591	90	-0.6195999979972839	-0.29620665311813354	-0.5058400630950928	-0.29620665311813354	-0.3233933448791504	False	-1
c19riboseqorf167	non_conserved	chr19	57320570	57320633	63	-3.4371907711029053	-3.113386631011963	-4.253900051116943	-3.113386631011963	-0.3238041400909424	False	-1
c7norep9	non_conserved	chr7	1569730	1569802	72	-1.2404723167419434	-0.9164125919342041	-1.14955735206604	-0.9164125919342041	-0.32405972480773926	False	-1
c7riboseqorf89	non_conserved	chr7	99500055	99500166	111	-0.05043245106935501	0.2737800180912018	-0.9286000728607178	0.2737800180912018	-0.3242124617099762	True	ZNF394
c8riboseqorf46	non_conserved	chr8	43097556	43102538	93	0.2946666479110718	0.6193134188652039	-0.00034667967702262104	0.6193134188652039	-0.3246467709541321	False	-1
cXnorep2	non_conserved	chrX	3920577	3920712	135	-0.15325187146663666	0.17167647182941437	-0.4067400097846985	0.17167647182941437	-0.324928343296051	False	-1
c1norep283	non_conserved	chr1	187480504	187480570	66	-0.4520303010940552	-0.1265866756439209	-0.1265866756439209	-1.0071667432785034	-0.3254436254501343	False	-1
c12riboseqorf9	non_conserved	chr12	6450643	6450931	288	0.27919790148735046	0.6052266359329224	0.4546533226966858	0.6052266359329224	-0.3260287344455719	True	CD27
c10norep178	non_conserved	chr10	132508652	132511637	357	-0.7172017097473145	-0.3907066583633423	-0.3907066583633423	-0.4158799946308136	-0.32649505138397217	False	-1
c15riboseqorf72	non_conserved	chr15	75625374	75625446	72	-0.6127777695655823	-0.28612664341926575	-0.43065333366394043	-0.28612664341926575	-0.32665112614631653	False	-1
c6norep209	non_conserved	chr6	140086732	140093146	180	0.38937777280807495	0.7166933417320251	0.7166933417320251	0.014539985917508602	-0.3273155689239502	False	-1
c11norep10	non_conserved	chr11	2131583	2131925	342	-1.435844898223877	-1.1077800989151	-1.2860499620437622	-1.1077800989151	-0.32806479930877686	False	-1
c11riboseqorf121	non_conserved	chr11	83286233	83286365	132	-0.46075761318206787	-0.13260668516159058	-0.13260668516159058	-0.9404000043869019	-0.3281509280204773	False	-1
c20norep105	non_conserved	chr20	64062631	64062721	90	-0.9084444642066956	-0.5797667503356934	-0.5797667503356934	-0.9723799824714661	-0.3286777138710022	False	-1
c19norep94	non_conserved	chr19	21587076	21587229	153	-1.6190197467803955	-1.2894866466522217	-1.5167800188064575	-1.2894866466522217	-0.32953310012817383	False	-1
c5riboseqorf39	non_conserved	chr5	69369917	69370202	285	0.20322458446025848	0.5329465866088867	0.5329465866088867	0.3682999908924103	-0.32972198724746704	False	-1
c19riboseqorf130	non_conserved	chr19	47352814	47352889	75	-0.26629331707954407	0.06392666697502136	0.06392666697502136	-0.013053360395133495	-0.33021998405456543	False	-1
c7norep115	non_conserved	chr7	79459523	79459670	147	-0.052006810903549194	0.2785666286945343	-0.22901330888271332	0.2785666286945343	-0.3305734395980835	False	-1
c7norep8	non_conserved	chr7	1093300	1093387	87	-0.8016666769981384	-0.4707132875919342	-0.4707132875919342	-0.639053225517273	-0.3309533894062042	False	-1
c10norep23	non_conserved	chr10	10784605	10792420	204	0.1195049062371254	0.4504733383655548	0.4504733383655548	0.07129333168268204	-0.33096843957901	False	-1
c5riboseqorf12	non_conserved	chr5	10353329	10353464	135	-1.0567259788513184	-0.7254666090011597	-1.4989466667175293	-0.7254666090011597	-0.3312593698501587	False	-1
c9norep138	non_conserved	chr9	129489232	129503414	159	-0.9276917576789856	-0.595906674861908	-1.2838523387908936	-0.595906674861908	-0.33178508281707764	False	-1
c2norep252	non_conserved	chr2	215613432	215613567	135	-0.2559259533882141	0.07660666108131409	-0.18135333061218262	0.07660666108131409	-0.3325326144695282	False	-1
c4norep120	non_conserved	chr4	113902005	113902155	150	-0.37463998794555664	-0.0419333316385746	-0.0419333316385746	-0.3385733664035797	-0.33270666003227234	False	-1
c11riboseqorf117	non_conserved	chr11	83072624	83073317	93	0.4431828260421753	0.7770738005638123	-0.44337332248687744	0.7770738005638123	-0.33389097452163696	False	-1
c12riboseqorf151	non_conserved	chr12	120491810	120491963	153	0.0971960797905922	0.4311932921409607	0.2436533421278	0.4311932921409607	-0.3339972198009491	False	-1
c1norep10	non_conserved	chr1	1400940	1401126	186	-0.8648871779441833	-0.5291725993156433	-0.6970798969268799	-0.5291725993156433	-0.33571457862854004	False	-1
c4riboseqorf58	non_conserved	chr4	82900204	82900435	231	-0.6640995144844055	-0.3278866708278656	-1.2701998949050903	-0.3278866708278656	-0.3362128436565399	False	-1
c10norep130	non_conserved	chr10	95875393	95876541	297	0.1452828347682953	0.48259326815605164	0.48259326815605164	0.15123999118804932	-0.33731043338775635	False	-1
c11riboseqorf19	non_conserved	chr11	10858337	10865321	90	-0.05761111527681351	0.2802952527999878	-0.5283384323120117	0.2802952527999878	-0.3379063606262207	False	-1
c20norep93	non_conserved	chr20	60055963	60058942	81	-0.6677407026290894	-0.3282266855239868	-0.8889451622962952	-0.3282266855239868	-0.33951401710510254	False	-1
c17riboseqorf178	non_conserved	chr17	81702995	81703151	156	-1.34432053565979	-1.0038666725158691	-1.0038666725158691	-1.095186710357666	-0.3404538631439209	False	-1
c5riboseqorf20	non_conserved	chr5	43042307	43042745	438	-2.408796787261963	-2.068326711654663	-3.7196338176727295	-2.068326711654663	-0.3404700756072998	False	-1
c2norep182	non_conserved	chr2	167814949	167815054	105	-0.4989618957042694	-0.15489333868026733	-0.3312933146953583	-0.15489333868026733	-0.3440685570240021	False	-1
c1riboseqorf12	non_conserved	chr1	3856991	3857192	201	0.3885820806026459	0.7334132790565491	-0.10386665165424347	0.7334132790565491	-0.3448311984539032	False	-1
c1norep163	non_conserved	chr1	101389722	101389929	207	-0.4067213833332062	-0.061866071075201035	-0.061866071075201035	-0.23641331493854523	-0.34485530853271484	False	-1
c4riboseqorf99	non_conserved	chr4	139301046	139301124	78	-0.1873077005147934	0.15756002068519592	0.15756002068519592	-0.42567336559295654	-0.3448677062988281	False	-1
c21riboseqorf11	non_conserved	chr21	32393222	32393408	186	-1.0859999656677246	-0.7405266761779785	-1.4018999338150024	-0.7405266761779785	-0.3454732894897461	False	-1
c9norep37	non_conserved	chr9	37079545	37079704	159	-0.2434842884540558	0.10213999450206757	0.10213999450206757	-1.194776177406311	-0.34562426805496216	False	-1
c7riboseqorf158	non_conserved	chr7	155003939	155004230	291	-0.6118590831756592	-0.26592665910720825	-1.065459966659546	-0.26592665910720825	-0.3459324240684509	False	-1
c1riboseqorf23	non_conserved	chr1	15835391	15835550	159	-0.1546037495136261	0.1919533610343933	0.1919533610343933	-0.44082000851631165	-0.3465571105480194	False	-1
c2norep247	non_conserved	chr2	207245782	207245869	87	0.3566436469554901	0.7041000127792358	-0.2901400327682495	0.7041000127792358	-0.3474563658237457	False	-1
c15norep72	non_conserved	chr15	65611904	65612078	174	-0.3876034617424011	-0.039313334971666336	-0.211398646235466	-0.039313334971666336	-0.3482901155948639	False	-1
c7norep30	non_conserved	chr7	17483468	17483534	66	-0.06068183481693268	0.28763332962989807	0.28763332962989807	-0.12396664917469025	-0.34831517934799194	False	-1
c15norep126	non_conserved	chr15	100849860	100859965	216	-0.20428703725337982	0.14486666023731232	-1.2374460697174072	0.14486666023731232	-0.34915369749069214	False	-1
c6norep121	non_conserved	chr6	41787433	41787502	69	-0.3500579595565796	0.0004666709864977747	0.0004666709864977747	-0.6886666417121887	-0.3505246341228485	False	-1
c2riboseqorf124	non_conserved	chr2	176637517	176637769	252	0.48691263794898987	0.8377600312232971	0.016706695780158043	0.8377600312232971	-0.35084739327430725	False	-1
c7norep240	non_conserved	chr7	159008739	159008865	126	-0.1730634868144989	0.17839999496936798	-0.988093376159668	0.17839999496936798	-0.3514634966850281	False	-1
cXnorep71	non_conserved	chrX	102900786	102901060	84	-2.7759761810302734	-2.4243266582489014	-4.558346748352051	-2.4243266582489014	-0.35164952278137207	False	-1
c2norep246	non_conserved	chr2	207240137	207245501	231	-0.4784761965274811	-0.1264866590499878	-0.1264866590499878	-0.5256666541099548	-0.3519895374774933	False	-1
c12norep54	non_conserved	chr12	43759036	43759141	105	-0.49562856554985046	-0.14337997138500214	-0.9618666768074036	-0.14337997138500214	-0.3522486090660095	False	-1
c3norep179	non_conserved	chr3	150567020	150603082	225	-0.4064593017101288	-0.054166652262210846	-1.0498733520507812	-0.054166652262210846	-0.35229265689849854	True	EIF2A
c19norep102	non_conserved	chr19	27730533	27730596	63	-0.6022698283195496	-0.24851997196674347	-0.24851997196674347	-0.43926000595092773	-0.3537498712539673	False	-1
c6norep6	non_conserved	chr6	2988670	2989707	219	-0.2157169133424759	0.1398666799068451	-0.6081933379173279	0.1398666799068451	-0.3555836081504822	False	-1
c3norep141	non_conserved	chr3	119314440	119314491	51	-0.4654117524623871	-0.10974667966365814	-0.10974667966365814	-0.3549133241176605	-0.35566508769989014	False	-1
c1riboseqorf286	non_conserved	chr1	231524441	231528472	237	-0.48361802101135254	-0.12718001008033752	-0.25354668498039246	-0.12718001008033752	-0.356438010931015	False	-1
c5norep138	non_conserved	chr5	136520197	136520326	129	-0.1834108829498291	0.17306001484394073	-0.35473334789276123	0.17306001484394073	-0.35647088289260864	False	-1
c2norep97	non_conserved	chr2	74502965	74503214	249	-0.9196105003356934	-0.5625133514404297	-0.6112066507339478	-0.5625133514404297	-0.35709714889526367	False	-1
c21norep4	non_conserved	chr21	14753659	14753713	54	-0.8389260172843933	-0.4818066954612732	-1.0602933168411255	-0.4818066954612732	-0.3571193218231201	False	-1
c1norep202	non_conserved	chr1	150173744	150180943	102	-0.22515685856342316	0.13456664979457855	-0.03722666576504707	0.13456664979457855	-0.3597235083580017	False	-1
c8norep150	non_conserved	chr8	142682259	142682544	285	-0.589059591293335	-0.22906000912189484	-0.5718933939933777	-0.22906000912189484	-0.3599995970726013	False	-1
c4norep17	non_conserved	chr4	5708843	5708936	93	-0.5974838733673096	-0.23714667558670044	-0.5146399736404419	-0.23714667558670044	-0.36033719778060913	False	-1
c3norep225	non_conserved	chr3	183296191	183296521	330	-0.08078181743621826	0.27982667088508606	0.1399533450603485	0.27982667088508606	-0.3606084883213043	False	-1
c19norep98	non_conserved	chr19	23270181	23274105	141	-1.4769220352172852	-1.1162867546081543	-2.8297133445739746	-1.1162867546081543	-0.36063528060913086	False	-1
c1norep130	non_conserved	chr1	75724531	75724627	96	-1.7264686822891235	-1.3655933141708374	-1.3655933141708374	-1.6538399457931519	-0.36087536811828613	False	-1
c16norep38	non_conserved	chr16	19498636	19498705	69	-0.547710120677948	-0.18612836301326752	-0.18612836301326752	-0.9313082695007324	-0.3615817427635193	False	-1
c1riboseqorf8	non_conserved	chr1	1691332	1692675	288	-0.8911423087120056	-0.5284133553504944	-1.1876541376113892	-0.5284133553504944	-0.36272895336151123	False	-1
c4norep24	non_conserved	chr4	8479455	8493304	117	-0.3376496434211731	0.02531333640217781	-0.37354665994644165	0.02531333640217781	-0.3629629909992218	False	-1
c3riboseqorf123	non_conserved	chr3	122415716	122415806	90	-0.188211128115654	0.17568670213222504	-0.23201331496238708	0.17568670213222504	-0.36389783024787903	False	-1
c17norep65	non_conserved	chr17	27089640	27089751	111	-3.008216381072998	-2.644073009490967	-4.604093551635742	-2.644073009490967	-0.36414337158203125	False	-1
c1norep120	non_conserved	chr1	54887822	54887900	78	-0.3461794853210449	0.018126672133803368	0.018126672133803368	-0.15663333237171173	-0.36430615186691284	False	-1
c10riboseqorf33	non_conserved	chr10	45000369	45000602	120	-0.6563833355903625	-0.2919933497905731	-0.6175400614738464	-0.2919933497905731	-0.36438998579978943	False	-1
c2riboseqorf63	non_conserved	chr2	88016403	88016481	78	-1.8108978271484375	-1.4451199769973755	-1.921366572380066	-1.4451199769973755	-0.365777850151062	False	-1
cXnorep87	non_conserved	chrX	120145810	120145891	81	-0.4237407147884369	-0.056900013238191605	-0.38269999623298645	-0.056900013238191605	-0.3668406903743744	False	-1
c9norep66	non_conserved	chr9	89418368	89455911	93	-0.44368818402290344	-0.076540008187294	-0.076540008187294	-0.48746001720428467	-0.36714816093444824	False	-1
c15norep61	non_conserved	chr15	57407023	57407158	135	-0.44117775559425354	-0.07385334372520447	-0.07385334372520447	-0.10672666132450104	-0.3673244118690491	False	-1
c4norep95	non_conserved	chr4	86935988	86936114	126	0.00038093802868388593	0.3677666485309601	0.3677666485309601	0.3373466432094574	-0.36738571524620056	False	-1
c17riboseqorf166	non_conserved	chr17	77089165	77094257	294	-0.5228707194328308	-0.15451999008655548	-0.8519666790962219	-0.15451999008655548	-0.3683507442474365	False	-1
c6norep165	non_conserved	chr6	106283427	106283511	84	-0.23421426117420197	0.13457639515399933	-0.36810001730918884	0.13457639515399933	-0.3687906563282013	False	-1
c9norep137	non_conserved	chr9	129489232	129493497	87	-0.9503333568572998	-0.5815000534057617	-1.2838523387908936	-0.5815000534057617	-0.3688333034515381	False	-1
c4norep107	non_conserved	chr4	102418817	102418949	132	-0.3505227267742157	0.018746668472886086	-0.431784451007843	0.018746668472886086	-0.36926940083503723	False	-1
c3norep162	non_conserved	chr3	132659943	132660042	99	-0.5641010403633118	-0.19427329301834106	-0.19427329301834106	-1.6144334077835083	-0.3698277473449707	False	-1
cXnorep47	non_conserved	chrX	73851505	73851559	54	0.3144444227218628	0.6844066381454468	-0.2593666613101959	0.6844066381454468	-0.369962215423584	False	-1
c22riboseqorf12	non_conserved	chr22	21002354	21002453	99	-1.4318788051605225	-1.0615266561508179	-1.4268068075180054	-1.0615266561508179	-0.3703521490097046	False	-1
c20norep42	non_conserved	chr20	22564947	22565007	60	-0.016849998384714127	0.3538266718387604	0.3538266718387604	-0.20809334516525269	-0.3706766664981842	False	-1
c21norep29	non_conserved	chr21	33967134	33967230	96	-0.30912497639656067	0.0615733340382576	-0.19434668123722076	0.0615733340382576	-0.37069830298423767	False	-1
c2riboseqorf67	non_conserved	chr2	99141804	99141876	72	-0.2459583580493927	0.12548667192459106	-0.8129587173461914	0.12548667192459106	-0.37144502997398376	False	-1
