translon_id	chrom	start	end	strand	transcript_id	exonic_length	blockCount	flank_size	flank_type	feature_n_bases	feature_mean	feature_median	feature_std	feature_min	feature_max	upstream_n_bases	upstream_mean	upstream_median	upstream_std	upstream_min	upstream_max	downstream_n_bases	downstream_mean	downstream_median	downstream_std	downstream_min	downstream_max	conservation_specificity
c4norep21	chr4	6824344	6824449	+	ENST00000307659	105	1	150	exonic	105	2.0972857	1.557	3.1269245	-3.94	11.294	150	1.488366723060608	0.8630000352859497	2.4831247329711914	-5.065000057220459	9.383000373840332	150	4.3008	3.8705	4.347344	-4.293	11.666	-2.2035140991210938
c4norep22	chr4	6923447	6923540	+	ENST00000409757	93	1	150	exonic	93	0.9410753	0.582	2.9016614	-8.209	11.146	150	1.8517597913742065	0.7630000114440918	3.861292839050293	-8.5	11.274999618530273	150	2.7642932	2.703	5.661125	-20.0	11.697	-1.8232178688049316
c4norep23	chr4	7754126	7772251	+	ENST00000608442	81	2	150	exonic	17927	-0.72408605	-0.41	1.9368031	-20.0	11.287	150	-0.3639932870864868	-0.18250000476837158	1.0337735414505005	-4.081999778747559	1.0440000295639038	150	-1.30308	-0.8655	1.6855444	-6.376	2.874	-0.36009275913238525
c4norep24	chr4	8479455	8493304	+	ENST00000511366	117	2	150	exonic	13782	-0.09633652	0.111	0.74748176	-9.216	1.123	150	-0.37354665994644165	-0.19600000977516174	1.0757205486297607	-5.968999862670898	1.437999963760376	150	0.025313336	0.273	0.7882604	-6.546	0.361	-0.1216498613357544
c4norep25	chr4	9995870	9995921	-	ENST00000505506	17	1	150	exonic	17	0.09523527	0.173	1.564569	-4.808	2.638	150	-0.40830668807029724	-0.13650000095367432	1.4392261505126953	-7.802999973297119	3.7730000019073486	150	-0.04064667	-0.022	1.1113005	-5.078	2.91	0.1358819454908371
c4riboseqorf12	chr4	10446373	10446451	-	ENST00000326756	78	1	150	exonic	78	-0.18302566	0.0085	1.6180003	-5.213	4.891	150	0.35135334730148315	0.15450000762939453	1.7682441473007202	-4.535999774932861	7.425000190734863	150	1.967373	1.12	3.5813751	-6.05	11.722	-2.1503987312316895
c4norep26	chr4	10697209	10697290	+	ENST00000505494	81	1	150	exonic	81	-0.24412343	-0.05	1.2255911	-6.862	2.606	150	-0.039293333888053894	0.017500000074505806	1.244405746459961	-4.793000221252441	3.753000020980835	150	-0.026219979	0.050499998	1.27107	-9.271	3.331	-0.21790345013141632
c4norep27	chr4	11400110	11428758	-	ENST00000002596	63	2	150	exonic	28411	-0.36419323	-0.177	1.6848989	-15.109	11.436	150	0.7681599855422974	0.4819999933242798	1.8534607887268066	-4.64300012588501	5.546999931335449	150	2.3036468	1.3875	3.4109964	-6.109	11.165	-2.667840003967285
c4riboseqorf13	chr4	15469905	15469977	+	ENST00000503292	72	1	150	exonic	72	0.1530833	0.0365	1.9683014	-5.445	5.515	150	1.4658533334732056	0.4404999911785126	3.542008399963379	-6.50600004196167	11.152000427246094	150	0.36342	0.0965	2.7770119	-10.474	9.699	-1.3127700090408325
c4norep28	chr4	15655232	15655382	-	ENST00000412094	150	1	150	exonic	150	4.9946995	5.1595	3.2860885	-7.891	10.225	150	0.9387867450714111	0.226500004529953	3.5723717212677	-9.689000129699707	10.553999900817871	150	1.8607534	1.007	2.8329747	-6.949	10.216	3.133945941925049
c4norep29	chr4	15659912	15681462	-	ENST00000507899	90	2	150	exonic	20955	-0.07108857	-0.01	1.2636231	-12.785	11.052	119	-1.5056723356246948	-1.0679999589920044	2.080944299697876	-9.689000129699707	3.6059999465942383	150	0.65982	0.4075	1.5755203	-3.425	7.023	-0.7309085726737976
c4norep30	chr4	15681927	15686266	+	ENST00000503617	72	2	150	exonic	4328	0.06612685	0.065	1.1983846	-10.772	7.418	150	-1.7395333051681519	-0.753000020980835	3.657352924346924	-20.0	4.5320000648498535	150	0.52187335	0.2875	1.3665584	-4.961	6.938	-0.45574650168418884
c4norep31	chr4	15681927	15686291	+	ENST00000510032	150	2	150	exonic	4353	0.0692566	0.065	1.204068	-10.772	7.418	150	-1.7395333051681519	-0.753000020980835	3.657352924346924	-20.0	4.5320000648498535	150	0.4060133	0.3015	1.2220753	-4.961	3.896	-0.33675670623779297
c4riboseqorf14	chr4	15686305	15686362	+	ENST00000422728	57	1	150	exonic	57	0.68663156	0.539	1.1891445	-2.631	3.896	150	0.6140733957290649	0.21700000762939453	1.5713248252868652	-3.058000087738037	7.418000221252441	150	0.13765332	0.1875	1.2971886	-5.131	4.008	0.07255816459655762
c4norep32	chr4	16084030	16084138	-	ENST00000505450	108	1	150	exonic	108	-0.33002776	-0.0050000004	1.708921	-5.814	3.56	150	-0.7662200331687927	-0.4779999852180481	1.5504018068313599	-6.343999862670898	3.9779999256134033	150	-0.5185733	-0.0755	1.8411797	-9.635	4.125	0.18854552507400513
c4norep33	chr4	16238835	16256277	+	ENST00000570786	57	2	150	exonic	17281	-0.20580393	-0.106	1.3527502	-13.388	10.848	150	-0.7227799892425537	-0.32600000500679016	1.5210826396942139	-6.682000160217285	2.361999988555908	150	0.09090668	0.08	1.0340109	-2.508	2.842	-0.2967106103897095
c4norep34	chr4	16238835	16256322	+	ENST00000573308	51	2	150	exonic	17326	-0.20553295	-0.1055	1.3518437	-13.388	10.848	150	-0.7227799892425537	-0.32600000500679016	1.5210826396942139	-6.682000160217285	2.361999988555908	150	0.22831334	0.28500003	1.0108005	-2.425	2.842	-0.43384629487991333
c4riboseqorf15	chr4	16898379	16898535	-	ENST00000304523	156	1	150	exonic	156	7.074724	7.7955	3.6878045	-4.762	11.698	150	4.335353374481201	4.090999603271484	3.092844247817993	-1.1069999933242798	11.6850004196167	150	2.7840867	1.472	3.7050416	-8.981	11.698	2.739370822906494
c4riboseqorf16	chr4	17804429	17804492	-	ENST00000382247	63	1	150	exonic	63	1.1489998	1.079	1.856058	-6.903	4.896	150	0.7420199513435364	0.5095000267028809	1.7597010135650635	-6.254000186920166	6.453000068664551	150	1.5981	1.4465001	1.6731374	-2.707	7.546	-0.449100136756897
c4riboseqorf17	chr4	17804582	17804660	-	ENST00000382247	78	1	150	exonic	78	0.8367308	0.65999997	1.5337359	-2.89	5.388	150	1.6696600914001465	1.3535000085830688	2.325624942779541	-10.576000213623047	9.039999961853027	150	0.9041267	0.75699997	1.8699417	-6.903	6.453	-0.8329293131828308
c4norep35	chr4	20252040	20252109	+	ENST00000504154	69	1	150	exonic	69	3.0032609	2.725	2.7407806	-1.625	9.561	150	1.6015732288360596	1.1365000009536743	2.5100817680358887	-5.372000217437744	10.0600004196167	150	1.9985001	1.6315	2.2765439	-4.38	9.156	1.0047607421875
c4norep36	chr4	20253093	20253189	+	ENST00000504154	96	1	150	exonic	96	1.2066354	1.1424999	2.2169116	-5.083	8.122	147	2.604673385620117	2.194999933242798	2.7735044956207275	-4.949999809265137	11.338000297546387	150	1.3837	1.128	2.3495107	-5.797	10.497	-1.3980380296707153
c4norep37	chr4	20253250	20253307	+	ENST00000504154	57	1	150	exonic	57	1.4642981	1.084	2.5301366	-3.402	10.497	150	1.2255533933639526	1.0824999809265137	2.2252564430236816	-5.796999931335449	9.324999809265137	150	0.4599266	0.097	1.5830357	-5.602	5.778	0.23874473571777344
c4norep38	chr4	20727331	20727466	+	ENST00000503585	135	1	150	exonic	135	0.14688148	0.046	1.8917216	-7.51	11.094	150	1.6308866739273071	0.18299999833106995	4.043841361999512	-10.729999542236328	11.767999649047852	150	0.51622665	0.478	1.3879747	-5.106	4.622	-1.4840052127838135
c4norep39	chr4	20749669	20850655	-	ENST00000382150	246	3	150	exonic	99972	-0.09034656	-0.032	1.3610065	-14.199	11.847	150	0.521120011806488	0.12600000202655792	2.846008539199829	-5.179999828338623	11.119000434875488	150	0.5418134	0.0225	2.468812	-3.329	11.23	-0.632159948348999
c4riboseqorf18	chr4	22515826	22515931	-	ENST00000334304	105	1	150	exonic	105	1.4491522	1.155	1.9699343	-3.246	6.873	150	0.9395399689674377	0.5914999842643738	2.1658835411071777	-5.961999893188477	8.302000045776367	150	1.4309335	0.941	1.8866615	-4.145	6.578	0.0182187557220459
c4norep40	chr4	23003162	23003225	+	ENST00000503017	63	1	150	exonic	63	-0.14801589	-0.03	1.4391922	-7.281	2.927	150	-0.33226004242897034	-0.06849999725818634	1.396066665649414	-5.00600004196167	2.8589999675750732	150	-0.38608664	-0.12	1.3501427	-4.927	3.875	0.18424415588378906
c4norep41	chr4	25026924	25030859	-	ENST00000382114	444	3	150	exonic	3912	0.85788494	0.321	2.619099	-20.0	11.809	150	2.9088001251220703	2.932499885559082	2.238668918609619	-3.255000114440918	9.152999877929688	150	2.5708466	0.656	4.6811666	-6.87	11.837	-2.050915241241455
c4norep42	chr4	25161481	25161622	+	ENST00000510415	141	1	150	exonic	141	-0.5757376	-0.447	0.99537385	-4.919	1.285	150	-0.2834266722202301	-0.19049999117851257	0.8557451963424683	-3.2679998874664307	1.2619999647140503	150	-0.18067332	-0.139	0.7057631	-2.387	1.214	-0.3950642943382263
c4norep43	chr4	25929187	25929442	+	ENST00000506197	255	1	150	exonic	255	0.82478034	0.605	1.6543971	-5.89	11.089	150	2.32283353805542	0.9160000085830688	3.6888296604156494	-4.006999969482422	11.717000007629395	150	0.47937334	0.407	1.6503506	-8.429	5.487	-1.4980531930923462
c4norep44	chr4	25929438	25929525	+	ENST00000506197	87	1	150	exonic	87	0.56182754	0.413	1.5635439	-7.145	5.487	150	0.8583999872207642	0.7725000381469727	1.3724826574325562	-2.684000015258789	4.822999954223633	150	0.6786667	0.5185	1.642367	-8.429	5.257	-0.2965724468231201
c4riboseqorf19	chr4	26362456	26362507	+	ENST00000342320	51	1	150	exonic	51	6.2310777	5.985	2.9822261	-0.784	11.515	150	2.823033332824707	1.847000002861023	3.0864317417144775	-2.5850000381469727	11.515000343322754	150	5.9799666	5.9104996	3.0448713	0.294	11.527	0.2511110305786133
c4norep45	chr4	26362503	26362557	+	ENST00000342320	54	1	150	exonic	54	6.506982	6.7244997	2.5786414	0.51	11.514	150	4.616953372955322	4.044000148773193	3.1851918697357178	-1.0880000591278076	11.515000343322754	150	4.20936	3.3255	3.5701423	-3.841	11.527	1.890028476715088
c4riboseqorf20	chr4	26362525	26362594	+	ENST00000342320	69	1	150	exonic	69	5.9889135	5.91	2.8450232	0.51	11.515	150	5.3420329093933105	4.951000213623047	3.0279061794281006	-0.7839999794960022	11.515000343322754	150	2.9177134	1.589	3.543317	-3.841	11.527	0.6468806266784668
c4riboseqorf21	chr4	26860716	26860944	+	ENST00000467087	226	1	150	exonic	226	3.305385	2.6505	2.9462862	-5.665	10.758	150	1.3453198671340942	0.25949999690055847	3.9527926445007324	-11.494000434875488	11.09000015258789	150	2.3775601	1.9625	2.418503	-3.402	10.308	0.9278249740600586
c4riboseqorf22	chr4	30720546	30720612	+	ENST00000361762	66	1	150	exonic	66	5.3255	5.1610003	3.328006	-1.439	11.743	150	4.768433570861816	4.385000228881836	3.417025089263916	-4.359000205993652	11.741000175476074	150	2.42258	1.8615	2.6510224	-3.143	11.713	0.5570664405822754
c4riboseqorf23	chr4	30720630	30720687	+	ENST00000361762	57	1	150	exonic	57	2.9356668	2.526	2.6886759	-3.143	9.872	150	4.475820064544678	4.014500141143799	3.356351613998413	-2.191999912261963	11.743000030517578	150	2.1415398	1.563	2.507083	-2.56	9.862	-1.5401532649993896
c4norep46	chr4	30720772	30720886	+	ENST00000361762	114	1	150	exonic	114	2.4235702	1.7265	2.4462469	-2.409	9.862	150	2.306286573410034	1.7445000410079956	2.624277353286743	-3.1429998874664307	11.713000297546387	150	1.8442	1.3105	2.2456424	-3.834	9.21	0.11728358268737793
c4norep47	chr4	30721068	30721119	+	ENST00000361762	51	1	150	exonic	51	3.552588	2.906	3.1296284	-0.611	11.677	150	1.4707999229431152	1.0379999876022339	1.9462240934371948	-3.8340001106262207	8.515000343322754	150	3.37974	2.7055001	3.3845117	-1.96	11.58	0.17284798622131348
c4norep48	chr4	36259960	36273324	+	ENST00000502245	159	2	150	exonic	13257	0.13243148	0.045	1.5023165	-11.662	11.402	150	-0.28799331188201904	-0.16499999165534973	0.8247510194778442	-2.927000045776367	1.465000033378601	150	0.8397666	0.6685	1.8464018	-5.719	6.405	-0.7073351144790649
c4norep49	chr4	37018339	37018393	+	ENST00000562049	54	1	150	exonic	54	0.3613148	0.1285	1.570217	-3.647	4.869	150	0.43367335200309753	0.3070000112056732	1.1030138731002808	-3.2990000247955322	4.868000030517578	150	-0.22558665	-0.044	1.2717266	-4.382	3.446	-0.07235854864120483
c4norep50	chr4	37891254	37891332	+	ENST00000261439	72	1	150	exonic	72	0.9347639	0.565	2.2324097	-5.265	7.431	124	0.8072661757469177	0.4129999876022339	2.6043009757995605	-5.376999855041504	8.862000465393066	150	-0.13646	-0.055	2.2010922	-6.928	8.673	0.12749773263931274
c4norep51	chr4	38775800	38775917	-	ENST00000506111	117	1	150	exonic	117	-0.0320684	0.049	1.0787464	-3.109	3.681	150	0.17162665724754333	0.12099999934434891	1.2918100357055664	-4.5	4.25	150	0.39500663	0.25	1.4723781	-4.15	6.618	-0.42707502841949463
c4norep52	chr4	38868473	38868527	+	ENST00000358869	54	1	150	exonic	54	-0.54642594	-0.4975	1.4728377	-4.557	5.947	150	-0.5141133666038513	-0.30650001764297485	1.4413244724273682	-5.823999881744385	4.679999828338623	150	0.015673345	-0.053000003	1.4805012	-5.165	5.29	-0.562099277973175
c4norep53	chr4	39028393	39028474	-	ENST00000495029	81	1	150	exonic	81	0.2642716	0.072	1.5307711	-2.713	5.045	150	0.18965333700180054	0.10349999368190765	1.368310809135437	-5.206999778747559	5.40500020980835	150	0.6081667	0.3955	1.3600788	-3.235	6.818	-0.3438951075077057
c4norep54	chr4	39458653	39458746	-	ENST00000449470	93	1	150	exonic	93	0.034892473	-0.01	1.6410563	-5.385	5.456	150	-0.09771998226642609	-0.28850001096725464	3.5793895721435547	-11.930000305175781	11.70300006866455	150	-0.7982734	-0.49	1.6422108	-11.804	2.675	0.1326124519109726
c4riboseqorf24	chr4	39458761	39458884	-	ENST00000449470	123	1	150	exonic	123	-0.446	-0.384	3.4456403	-11.93	11.703	150	1.7832200527191162	0.9255000352859497	3.7323832511901855	-11.402000427246094	11.093999862670898	150	-0.33231327	-0.1155	1.8223652	-11.804	5.456	-2.229220151901245
c4riboseqorf25	chr4	39527314	39527500	-	ENST00000510490	186	1	150	exonic	186	1.0610322	0.426	2.606906	-7.277	10.804	150	-0.16914665699005127	0.11550000309944153	2.5323588848114014	-11.423999786376953	6.879000186920166	150	0.14214668	0.09	1.7395568	-6.987	6.879	0.9188854694366455
c4riboseqorf26	chr4	39528187	39532048	+	ENST00000504032	231	2	150	exonic	3803	0.038657635	0.149	1.044113	-7.89	4.464	150	0.30641332268714905	0.019500000402331352	1.6527963876724243	-5.195000171661377	6.4679999351501465	150	0.18551335	0.448	0.50565666	-2.034	0.617	-0.2677556872367859
c4norep55	chr4	39528270	39532008	+	ENST00000504032	108	2	150	exonic	3680	0.02685	0.14449999	1.0386072	-7.89	4.451	150	0.6645600199699402	0.3930000066757202	1.5467008352279663	-2.4240000247955322	6.4679999351501465	150	0.17000668	0.448	0.56231904	-3.055	0.791	-0.6377100348472595
c4riboseqorf27	chr4	40073463	40073517	+	ENST00000261435	54	1	150	exonic	54	1.2107222	1.221	1.5295656	-3.007	7.097	150	0.5772133469581604	0.20600000023841858	1.6216521263122559	-3.7219998836517334	6.571000099182129	150	0.27564666	0.1155	1.7000272	-5.196	8.54	0.6335088610649109
c4norep56	chr4	40073516	40097260	+	ENST00000261435	69	2	150	exonic	23439	-0.22167136	-0.079	1.4151633	-20.0	11.812	150	0.9125866889953613	0.49799996614456177	1.7276567220687866	-3.7219998836517334	7.0970001220703125	150	4.9475	4.5039997	3.0201354	-0.215	11.81	-5.1691718101501465
c4norep57	chr4	40205715	40205766	+	ENST00000514143	51	1	150	exonic	51	-0.3351176	-0.018	1.5543886	-5.336	2.236	150	0.29936668276786804	0.16899999976158142	1.6075608730316162	-11.20199966430664	4.197000026702881	150	0.5629933	0.141	1.7099569	-5.47	7.38	-0.8981108665466309
c4norep58	chr4	40335841	40335931	+	ENST00000310169	90	1	150	exonic	90	5.4070554	6.0895	4.402745	-2.502	11.715	150	0.3698800206184387	-0.10899999737739563	2.6193840503692627	-5.982999801635742	11.666000366210938	150	1.9663	0.38	4.1157255	-8.207	11.715	3.4407553672790527
c4norep59	chr4	40544430	40630476	-	ENST00000514014	90	2	150	exonic	84076	-0.12506887	-0.048	1.4923954	-20.0	11.874	150	2.506373167037964	2.121500015258789	2.663611650466919	-3.3980000019073486	11.229000091552734	150	-0.62850666	-0.51100004	1.478835	-5.908	5.039	-2.631442070007324
c4riboseqorf28	chr4	41033267	41065604	-	ENST00000513140	66	2	150	exonic	31485	-0.099657744	0.006	1.54234	-20.0	11.101	150	1.7746599912643433	1.1794999837875366	2.3970906734466553	-3.628999948501587	8.005999565124512	150	2.1900933	0.98899996	3.189711	-3.395	11.607	-2.2897510528564453
c4riboseqorf29	chr4	41143021	41143099	-	ENST00000513140	78	1	150	exonic	78	4.5799875	4.749	2.928589	-3.231	11.487	136	1.3110368251800537	0.8675000071525574	2.3795831203460693	-4.880000114440918	9.612000465393066	150	0.31666666	0.122999996	1.9268215	-4.527	8.225	3.2689507007598877
c4norep60	chr4	41613472	41613640	+	ENST00000313860	168	1	150	exonic	168	5.951196	7.686	5.3441916	-20.0	11.871	150	0.2758199870586395	-0.051500000059604645	2.8246922492980957	-6.514999866485596	11.852999687194824	150	1.3209801	0.3615	3.6635308	-7.276	11.871	4.630216121673584
c4riboseqorf30	chr4	41990503	41990632	+	ENST00000513699	129	1	150	exonic	129	1.4426589	1.182	4.1550493	-15.109	11.212	150	-1.3792465925216675	-1.1924999952316284	2.7024898529052734	-9.265999794006348	7.456999778747559	150	2.9882267	2.424	3.0883882	-2.831	11.317	-1.5455677509307861
c4norep61	chr4	41990577	42001630	+	ENST00000264451	198	2	150	exonic	10783	0.1728213	0.09	1.3682693	-9.495	11.317	150	-0.1790066510438919	-0.5160000324249268	3.8097660541534424	-15.109000205993652	7.796999931335449	150	2.4140935	1.597	2.797988	-2.249	10.914	-2.241272211074829
c4norep62	chr4	42397689	42397761	+	ENST00000319234	72	1	150	exonic	72	0.7578333	0.135	2.692505	-6.527	9.005	150	0.31232666969299316	0.22450000047683716	1.9247827529907227	-7.038000106811523	7.742000102996826	150	0.49054667	0.257	2.0091336	-6.294	9.365	0.26728662848472595
c4norep63	chr4	43763576	43763660	+	ENST00000660388	80	1	150	exonic	80	-0.8827875	-0.616	1.4904791	-5.219	3.392	150	-0.8098333477973938	-0.4645000100135803	1.426225185394287	-6.38700008392334	2.6480000019073486	150	-0.48564002	-0.36650002	1.0955253	-4.14	2.568	-0.3971475064754486
c4norep64	chr4	43763674	43763764	+	ENST00000655512	90	1	150	exonic	90	-0.4229889	-0.28	1.1541812	-3.584	2.568	146	-0.6577054262161255	-0.37049999833106995	1.392617106437683	-5.218999862670898	3.3919999599456787	150	-0.6188333	-0.47149998	1.1428006	-4.584	2.489	0.19584441184997559
c4riboseqorf31	chr4	47485405	47485456	+	ENST00000273859	51	1	150	exonic	51	0.14988236	0.124	2.0104656	-4.905	6.581	150	-0.8609734177589417	-0.2770000100135803	2.524768829345703	-12.541999816894531	5.000999927520752	150	0.33019343	-0.25800002	2.832684	-5.665	10.817	-0.18031106889247894
c4norep65	chr4	47831357	47831429	+	ENST00000634611	72	1	150	exonic	72	-0.17476387	-0.0655	1.6930882	-5.932	3.357	150	0.4468333423137665	0.5160000324249268	1.852178692817688	-6.633999824523926	6.375	150	-0.10658001	-0.015	1.1998	-4.697	3.345	-0.6215972304344177
c4norep66	chr4	47875223	47882253	+	ENST00000634948	120	2	150	exonic	7024	0.4420702	0.19049999	1.809622	-11.104	11.877	150	3.7682933807373047	2.827000141143799	4.336891174316406	-10.875	11.857999801635742	150	0.3127267	0.26700002	1.0868558	-4.543	3.683	-3.326223134994507
c4riboseqorf32	chr4	48341547	48341646	+	ENST00000264313	99	1	150	exonic	99	4.4234853	3.847	3.0885115	-1.446	11.365	144	4.612951278686523	4.701000213623047	3.795025110244751	-4.060999870300293	11.277000427246094	150	4.1611333	3.387	3.9240239	-1.745	11.215	-0.18946599960327148
c4riboseqorf33	chr4	48634462	48710583	-	ENST00000505437	93	2	150	exonic	74911	0.20485626	0.092	1.5792863	-15.955	11.858	150	1.4268733263015747	0.9760000109672546	2.2234389781951904	-3.8469998836517334	9.152000427246094	150	5.692773	6.0815	3.9883554	-5.95	11.719	-5.487916469573975
c4norep67	chr4	48638523	48684713	-	ENST00000509886	81	2	150	exonic	45575	0.20232657	0.085	1.6088312	-15.654	11.858	150	1.8019267320632935	1.4105000495910645	2.4471867084503174	-4.4019999504089355	9.041999816894531	150	-0.23881999	-0.08050001	0.9091844	-2.693	4.043	-1.5996001958847046
c4riboseqorf34	chr4	48831101	48831206	+	ENST00000264312	105	1	150	exonic	105	-1.0785143	-0.827	2.1422536	-8.149	5.568	150	-0.27655333280563354	-0.27799999713897705	3.1819300651550293	-11.61400032043457	8.927000045776367	139	0.63928056	-0.001	2.6769047	-5.175	10.673	-1.7177948951721191
c4norep68	chr4	52051434	52051491	+	ENST00000295213	57	1	150	exonic	57	0.49843863	0.567	2.460661	-5.479	7.108	150	0.32858672738075256	0.054499998688697815	3.273930311203003	-10.916000366210938	9.404999732971191	150	1.2363132	0.606	2.7231076	-6.33	11.481	-0.7378746271133423
c4norep69	chr4	52051487	52051589	+	ENST00000295213	102	1	150	exonic	102	1.9024413	1.122	2.8381448	-4.223	11.481	150	1.1802799701690674	0.765500009059906	2.8399877548217773	-8.307999610900879	9.404999732971191	150	0.73911995	0.2245	2.7857707	-6.33	11.56	0.7221612930297852
