chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_cds	gene_name	cds_frame	cds_end_pos	matched_frame_score	max_frame_score	start_region_score	window_max_score	phylop_mean	extension_frame	extension_length	genome_coords
6	41932706	41932772	ENST00000230340_1	66	+	41932706	41932772	0	1	66	0	ENST00000230340	66	+	BYSL	0	41932703	-21.48810608910792	-19.31663638895208	-15.513666979471843	-10.396000021696091	0.16687878998786662	1	66	6:41932706-41932772
6	42886464	42886485	ENST00000493763_1	21	+	42886464	42886485	0	1	21	0	ENST00000493763	21	+	RPL7L1	0	42886461	-10.942714657102313	-10.942714657102313	-12.893200540542603		1.8527142660736682	1	21	6:42886464-42886485
6	42938791	42939061	ENST00000372836_1	270	+	42938791	42939061	0	1	270	0	ENST00000372836	270	+	CNPY3	0	42938788	-27.124796119221934	-27.124796119221934	-21.189266538619997	-4.2180000185966495	-0.46393703627313865	1	270	6:42938791-42939061
6	43011286	43011511	ENST00000485511_1	225	+	43011286	43011511	0	1	225	0	ENST00000485511	225	+	PPP2R5D	0	43011283	-11.819768840869267	-11.819768840869267	-17.14793267250061	-3.648699867725372	2.4677733353070086	1	225	6:43011286-43011511
6	43029228	43029363	ENST00000244496_1	135	+	43029228	43029363	0	1	135	0	ENST00000244496	135	+	RRP36	0	43029225	-21.435555758741167	-21.435555758741167	-22.209400606155395	-11.136499977111816	0.26166666998631427	1	135	6:43029228-43029363
6	43160881	43160947	ENST00000230419_1	66	+	43160881	43160947	0	1	66	0	ENST00000230419	66	+	PTK7	0	43160878	-8.721984882697914	-8.721984882697914	-4.17913331190745	-3.125099813938141	2.1131818017668347	1	66	6:43160881-43160947
6	43640533	43640548	ENST00000372171_1	15	+	43640533	43640548	0	1	15	0	ENST00000372171	15	+	MAD2L1BP	0	43640530	-16.003533554077148	-16.003533554077148	-16.003533554077148		0.2091333324710528	1	15	6:43640533-43640548
6	44233528	44233600	ENST00000371755_1	72	+	44233528	44233600	0	1	72	0	ENST00000371755	72	+	SLC29A1	0	44233525	-27.183909253189057	-27.183909253189057	-45.781534067789714	-12.881875086575747	0.23569444759697136	1	72	6:44233528-44233600
6	44253598	44253613	ENST00000371646_1	15	+	44253598	44253613	0	1	15	0	ENST00000371646	15	+	HSP90AB1	0	44253595	-19.767800092697144	-19.767800092697144	-19.767800092697144		0.994666650891304	1	15	6:44253598-44253613
6	52686049	52686073	ENST00000211314_1	24	+	52686049	52686073	0	1	24	0	ENST00000211314	24	+	TMEM14A	0	52686046	-19.66079173485438	-15.247124878068766	-25.13420015970866		0.3510416556770603	1	24	6:52686049-52686073
6	57646158	57646170	ENST00000615550_1	12	+	57646158	57646170	0	1	12	0	ENST00000615550	12	+	PRIM2	0	57646155	-8.141999959945679	-8.141999959945679	-8.141999959945679		-0.16766666884844503	1	12	6:57646158-57646170
6	63211883	63211985	ENST00000370659_1	102	+	63211883	63211985	0	1	102	0	ENST00000370659	102	+	FKBP1C	0	63211880	-2.4658823642952767	-2.4658823642952767	-0.8306667198737462	-0.41469998359680177	1.0938823523876422	1	102	6:63211883-63211985
6	70860334	70860385	ENST00000370455_1	51	+	70860334	70860385	0	1	51	0	ENST00000370455	51	+	SMAP1	0	70860331	-8.131980306377598	-8.131980306377598	-14.27813326517741	-6.0305999428033825	1.666549012649293	1	51	6:70860334-70860385
6	75715594	75715633	ENST00000447266_1	39	+	75715594	75715633	0	1	39	0	ENST00000447266	39	+	SENP6	0	75715591	-25.80384592520885	-11.96638455757728	-20.388399648666383	-25.514799928665163	0.6676153815232027	1	39	6:75715594-75715633
6	89084196	89084418	ENST00000336032_1	222	+	89084196	89084418	0	1	222	0	ENST00000336032	222	+	PNRC1	0	89084193	-16.978256754338037	-13.118189158740345	-24.688800430297853	-3.861300064343959	4.024783779397137	1	222	6:89084196-89084418
6	96553503	96553512	ENST00000369278_1	9	+	96553503	96553512	0	1	9	0	ENST00000369278	9	+	UFL1	0	96553500	-16.736999829610188	-16.736999829610188	-16.736999829610188		0.42366666574445033	1	9	6:96553503-96553512
6	110967790	110967856	ENST00000329970_1	66	+	110967790	110967856	0	1	66	0	ENST00000329970	66	+	GTF3C6	0	110967787	-16.78036361029654	-16.78036361029654	4.279399840037028	-8.032633384068808	1.2199848447361905	1	66	6:110967790-110967856
6	113860579	113860597	ENST00000612661_1	18	+	113860579	113860597	0	1	18	0	ENST00000612661	18	+	MARCKS	0	113860576	-10.131777881748146	-1.6095000902811687	-11.597333477934201		0.18994443263444635	1	18	6:113860579-113860597
6	116593101	116593131	ENST00000466444_1	30	+	116593101	116593131	0	1	30	0	ENST00000466444	30	+	RWDD1	0	116593098	-21.14660005569458	-20.055800183614096	-31.37320032119751	-21.14660005569458	0.8100333119432132	1	30	6:116593101-116593131
6	118907614	118907722	ENST00000229595_1	108	+	118907614	118907722	0	1	108	0	ENST00000229595	108	+	ASF1A	0	118907611	-5.9196481693674015	-5.9196481693674015	-6.398000160853068	-0.13339974880218505	6.008472194807837	1	108	6:118907614-118907722
6	122432220	122432307	ENST00000368455_1	87	+	122432220	122432307	0	1	87	0	ENST00000368455	87	+	HSF2	0	122432217	-11.061586280321253	-6.52889651162871	-12.201400136947631	-2.6621999472379683	6.1279079747739535	1	87	6:122432220-122432307
6	126348492	126348543	ENST00000368328_1	51	+	126348492	126348543	0	1	51	0	ENST00000368328	51	+	CENPW	0	126348489	-28.568411224028644	-18.480274395615446	-9.935399770736694	-15.800399804115296	1.854431371916743	1	51	6:126348492-126348543
6	138792803	138792815	ENST00000617445_1	12	+	138792803	138792815	0	1	12	0	ENST00000617445	12	+	CCDC28A	0	138792800	-19.64908293883006	-9.579249858856201	-19.64908293883006		0.4484166738887628	1	12	6:138792803-138792815
6	143863527	143863635	ENST00000367576_1	108	+	143863527	143863635	0	1	108	0	ENST00000367576	108	+	LTV1	0	143863524	-25.838999922076862	-25.838999922076862	-22.051799774169922	-13.794900077581406	-0.003768518670565552	1	108	6:143863527-143863635
6	151353740	151355762	ENST00000402676_1	48	+	151353740	151355762	0	2	12,36	0,1986	ENST00000402676	2022	+	AKAP12	0	151353737	-15.241221277207304	-15.241221277207304	-24.61526725292206	3.81766675102214	-0.47323216125895573	1	2022	6:151353740-151355762
6	151469110	151469227	ENST00000367294_1	117	+	151469110	151469227	0	1	117	0	ENST00000367294	117	+	ARMT1	0	151469107	-24.13049556964483	-24.13049556964483	-41.7792662302653	-10.170399987697602	-0.5608718007530332	1	117	6:151469110-151469227
6	158631888	158631951	ENST00000684151_1	63	+	158631888	158631951	0	1	63	0	ENST00000684151	63	+	TMEM181	0	158631885	-17.929809621402196	-17.929809621402196	-4.865000486373901	-12.171200633049011	-0.5084285678874169	1	63	6:158631888-158631951
6	159778829	159778838	ENST00000367048_1	9	+	159778829	159778838	0	1	9	0	ENST00000367048	9	+	ACAT2	0	159778826	-24.977555168999565	-21.85666671892007	-24.977555168999565		-0.8013333371943898	1	9	6:159778829-159778838
6	159798123	159798153	ENST00000367034_1	30	+	159798123	159798153	0	1	30	0	ENST00000367034	30	+	MRPL18	0	159798120	-19.644799828529358	-15.022366281350454	-6.347200059890747	-19.644799828529358	-0.17200000317922484	1	30	6:159798123-159798153
6	163570710	163570725	ENST00000361752_1	15	+	163570710	163570725	0	1	15	0	ENST00000361752	15	+	QKI	0	163570707	2.8380000591278076	2.8380000591278076	2.8380000591278076		8.163799921671549	1	15	6:163570710-163570725
6	167039978	167040005	ENST00000366847_1	27	+	167039978	167040005	0	1	27	0	ENST00000366847	27	+	CEP43	0	167039975	-10.335778046537328	-7.560333642694685	-16.739733608563743		-0.7918888901024022	1	27	6:167039978-167040005
6	167969935	167969995	ENST00000683244_1	60	+	167969935	167969995	0	1	60	0	ENST00000683244	60	+	AFDN	0	167969932	-21.466266481081643	-15.358399894833564	-27.480200211207073	-11.560499691963196	-0.3921833344114323	1	60	6:167969935-167969995
6	170572265	170572316	ENST00000392092_1	51	+	170572265	170572316	0	1	51	0	ENST00000392092	51	+	TBP	0	170572262	-17.58237753974067	-17.58237753974067	-23.531866391499836	-12.514874935150146	0.07039215486021895	1	51	6:170572265-170572316
6	4115795	4115873	ENST00000380118_1	78	-	4115795	4115873	0	1	78	0	ENST00000380118	78	-	ECI2	0	4115876								6:4115795-4115873
6	4994882	4995077	ENST00000380051_1	195	-	4994882	4995077	0	1	195	0	ENST00000380051	195	-	RPP40	0	4995080								6:4994882-4995077
6	5109359	5109422	ENST00000330636_1	63	-	5109359	5109422	0	1	63	0	ENST00000330636	63	-	LYRM4	0	5109425								6:5109359-5109422
6	7289818	7289863	ENST00000244763_1	45	-	7289818	7289863	0	1	45	0	ENST00000244763	45	-	SSR1	0	7289866								6:7289818-7289863
6	7883026	7883143	ENST00000379757_1	117	-	7883026	7883143	0	1	117	0	ENST00000379757	117	-	TXNDC5	0	7883146								6:7883026-7883143
6	8015438	8015648	ENST00000397457_1	210	-	8015438	8015648	0	1	210	0	ENST00000397457	210	-	BLOC1S5	0	8015651								6:8015438-8015648
6	8079805	8079889	ENST00000379715_1	84	-	8079805	8079889	0	1	84	0	ENST00000379715	84	-	EEF1E1	0	8079892								6:8079805-8079889
6	26031643	26031649	ENST00000621411_1	6	-	26031643	26031649	0	1	6	0	ENST00000621411	6	-	H3C2	0	26031652								6:26031643-26031649
6	26055768	26055786	ENST00000343677_1	18	-	26055768	26055786	0	1	18	0	ENST00000343677	18	-	H1-2	0	26055789								6:26055768-26055786
6	26216250	26216262	ENST00000541790_1	12	-	26216250	26216262	0	1	12	0	ENST00000541790	12	-	H2BC8	0	26216265								6:26216250-26216262
6	26234243	26234267	ENST00000244534_1	24	-	26234243	26234267	0	1	24	0	ENST00000244534	24	-	H1-3	0	26234270								6:26234243-26234267
6	30700425	30700464	ENST00000376406_1	39	-	30700425	30700464	0	1	39	0	ENST00000376406	39	-	MDC1	0	30700467								6:30700425-30700464
6	30728082	30728115	ENST00000376389_1	33	-	30728082	30728115	0	1	33	0	ENST00000376389	33	-	FLOT1	0	30728118								6:30728082-30728115
6	31269045	31269168	ENST00000376228_1	123	-	31269045	31269168	0	1	123	0	ENST00000376228	123	-	HLA-C	0	31269171								6:31269045-31269168
6	31530280	31530433	ENST00000396172_1	153	-	31530280	31530433	0	1	153	0	ENST00000396172	153	-	DDX39B	0	31530436								6:31530280-31530433
6	31639058	31639130	ENST00000676615_1	72	-	31639058	31639130	0	1	72	0	ENST00000676615	72	-	BAG6	0	31639133								6:31639058-31639130
6	31730688	31730841	ENST00000375784_1	153	-	31730688	31730841	0	1	153	0	ENST00000375784	153	-	CLIC1	0	31730844								6:31730688-31730841
6	31859631	31859718	ENST00000375631_1	87	-	31859631	31859718	0	1	87	0	ENST00000375631	87	-	NEU1	0	31859721								6:31859631-31859718
6	31952171	31952300	ENST00000375429_1	129	-	31952171	31952300	0	1	129	0	ENST00000375429	129	-	NELFE	0	31952303								6:31952171-31952300
6	32115714	32115738	ENST00000375203_1	24	-	32115714	32115738	0	1	24	0	ENST00000375203	24	-	ATF6B	0	32115741								6:32115714-32115738
6	32828854	32828905	ENST00000374897_1	51	-	32828854	32828905	0	1	51	0	ENST00000374897	51	-	TAP2	0	32828908								6:32828854-32828905
6	33318673	33318742	ENST00000374542_1	69	-	33318673	33318742	0	1	69	0	ENST00000374542	69	-	DAXX	0	33318745								6:33318673-33318742
6	33416583	33416649	ENST00000488034_1	66	-	33416583	33416649	0	1	66	0	ENST00000488034	66	-	CUTA	0	33416652								6:33416583-33416649
6	33573751	33573802	ENST00000374467_1	51	-	33573751	33573802	0	1	51	0	ENST00000374467	51	-	BAK1	0	33573805								6:33573751-33573802
6	34288707	34288752	ENST00000607016_1	45	-	34288707	34288752	0	1	45	0	ENST00000607016	45	-	NUDT3	0	34288755								6:34288707-34288752
6	34288707	34288752	ENST00000639725_1	45	-	34288707	34288752	0	1	45	0	ENST00000639725	45	-	RPS10-NUDT3	0	34288755								6:34288707-34288752
6	34878577	34878589	ENST00000361288_1	12	-	34878577	34878589	0	1	12	0	ENST00000361288	12	-	TAF11	0	34878592								6:34878577-34878589
6	35575744	35575834	ENST00000357266_1	90	-	35575744	35575834	0	1	90	0	ENST00000357266	90	-	FKBP5	0	35575837								6:35575744-35575834
6	36855782	36855812	ENST00000373699_1	30	-	36855782	36855812	0	1	30	0	ENST00000373699	30	-	PPIL1	0	36855815								6:36855782-36855812
6	36968848	36968902	ENST00000373627_1	54	-	36968848	36968902	0	1	54	0	ENST00000373627	54	-	MTCH1	0	36968905								6:36968848-36968902
6	37483137	37483185	ENST00000373408_1	48	-	37483137	37483185	0	1	48	0	ENST00000373408	48	-	CCDC167	0	37483188								6:37483137-37483185
6	38677054	38677294	ENST00000373365_1	240	-	38677054	38677294	0	1	240	0	ENST00000373365	240	-	GLO1	0	38677297								6:38677054-38677294
6	42208261	42208288	ENST00000053468_1	27	-	42208261	42208288	0	1	27	0	ENST00000053468	27	-	MRPS10	0	42208291								6:42208261-42208288
6	43225666	43225732	ENST00000230431_1	66	-	43225666	43225732	0	1	66	0	ENST00000230431	66	-	DNPH1	0	43225735								6:43225666-43225732
6	44113563	44113842	ENST00000372014_1	279	-	44113563	44113842	0	1	279	0	ENST00000372014	279	-	MRPL14	0	44113845								6:44113563-44113842
6	52264473	52264587	ENST00000596288_1	114	-	52264473	52264587	0	1	114	0	ENST00000596288	114	-	MCM3	0	52264590								6:52264473-52264587
6	53269033	53269126	ENST00000304434_1	93	-	53269033	53269126	0	1	93	0	ENST00000304434	93	-	ELOVL5	0	53269129								6:53269033-53269126
6	73517611	73517809	ENST00000309268_1	198	-	73517611	73517809	0	1	198	0	ENST00000309268	198	-	EEF1A1	0	73517812								6:73517611-73517809
6	75256041	75256101	ENST00000230461_1	60	-	75256041	75256101	0	1	60	0	ENST00000230461	60	-	TMEM30A	0	75256104								6:75256041-75256101
6	79201663	79201687	ENST00000344726_1	24	-	79201663	79201687	0	1	24	0	ENST00000344726	24	-	HMGN3	0	79201690								6:79201663-79201687
6	90516476	90516500	ENST00000369329_1	24	-	90516476	90516500	0	1	24	0	ENST00000369329	24	-	MAP3K7	0	90516503								6:90516476-90516500
6	105278014	105278143	ENST00000652536_1	129	-	105278014	105278143	0	1	129	0	ENST00000652536	129	-	PREP	0	105278146								6:105278014-105278143
6	107871691	107871703	ENST00000369002_1	12	-	107871691	107871703	0	1	12	0	ENST00000369002	12	-	SEC63	0	107871706								6:107871691-107871703
6	108044646	108044784	ENST00000193322_1	138	-	108044646	108044784	0	1	138	0	ENST00000193322	138	-	OSTM1	0	108044787								6:108044646-108044784
6	108212106	108212148	ENST00000230085_1	42	-	108212106	108212148	0	1	42	0	ENST00000230085	42	-	SNX3	0	108212151								6:108212106-108212148
6	108987474	108987543	ENST00000436639_1	69	-	108987474	108987543	0	1	69	0	ENST00000436639	69	-	SESN1	0	108987546								6:108987474-108987543
6	109368832	109368850	ENST00000310786_1	18	-	109368832	109368850	0	1	18	0	ENST00000310786	18	-	CD164	0	109368853								6:109368832-109368850
6	110100437	110100521	ENST00000392589_1	84	-	110100437	110100521	0	1	84	0	ENST00000392589	84	-	WASF1	0	110100524								6:110100437-110100521
6	113941051	113941057	ENST00000519065_1	6	-	113941051	113941057	0	1	6	0	ENST00000519065	6	-	HDAC2	0	113941060								6:113941051-113941057
6	116278318	116278516	ENST00000368608_1	198	-	116278318	116278516	0	1	198	0	ENST00000368608	198	-	TSPYL1	0	116278519								6:116278318-116278516
6	116635765	116635831	ENST00000368576_1	66	-	116635765	116635831	0	1	66	0	ENST00000368576	66	-	ZUP1	0	116635834								6:116635765-116635831
6	122445025	122445043	ENST00000339697_1	18	-	122445025	122445043	0	1	18	0	ENST00000339697	18	-	SERINC1	0	122445046								6:122445025-122445043
6	130840564	130858135	ENST00000337057_1	39	-	130840564	130858135	0	2	34,5	0,17566	ENST00000337057	17571	-	EPB41L2	0	130858138								6:130840564-130858135
6	132770215	132770269	ENST00000275227_1	54	-	132770215	132770269	0	1	54	0	ENST00000275227	54	-	SLC18B1	0	132770272								6:132770215-132770269
6	136261100	136261109	ENST00000531224_1	9	-	136261100	136261109	0	1	9	0	ENST00000531224	9	-	BCLAF1	0	136261112								6:136261100-136261109
6	138091930	138092041	ENST00000421351_1	111	-	138091930	138092041	0	1	111	0	ENST00000421351	111	-	PERP	0	138092044								6:138091930-138092041
6	139373074	139373131	ENST00000367651_1	57	-	139373074	139373131	0	1	57	0	ENST00000367651	57	-	CITED2	0	139373134								6:139373074-139373131
6	143495604	143495706	ENST00000002165_1	102	-	143495604	143495706	0	1	102	0	ENST00000002165	102	-	FUCA2	0	143495709								6:143495604-143495706
6	144095077	144095236	ENST00000367569_1	159	-	144095077	144095236	0	1	159	0	ENST00000367569	159	-	SF3B5	0	144095239								6:144095077-144095236
6	149505431	149505452	ENST00000253329_1	21	-	149505431	149505452	0	1	21	0	ENST00000253329	21	-	PPIL4	0	149505455								6:149505431-149505452
6	150063340	150064606	ENST00000367339_1	33	-	150063340	150064606	0	2	11,22	0,1244	ENST00000367339	1266	-	ULBP3	0	150064609								6:150063340-150064606
6	158636679	158636826	ENST00000367089_1	147	-	158636679	158636826	0	1	147	0	ENST00000367089	147	-	DYNLT1	0	158636829								6:158636679-158636826
6	159682453	159682492	ENST00000538183_1	39	-	159682453	159682492	0	1	39	0	ENST00000538183	39	-	SOD2	0	159682495								6:159682453-159682492
6	159778990	159779044	ENST00000321394_1	54	-	159778990	159779044	0	1	54	0	ENST00000321394	54	-	TCP1	0	159779047								6:159778990-159779044
6	166320117	166320216	ENST00000361731_1	99	-	166320117	166320216	0	1	99	0	ENST00000361731	99	-	SFT2D1	0	166320219								6:166320117-166320216
6	166365350	166365428	ENST00000360961_1	78	-	166365350	166365428	0	1	78	0	ENST00000360961	78	-	MPC1	0	166365431								6:166365350-166365428
6	166586072	166586120	ENST00000444122_1	48	-	166586072	166586120	0	1	48	0	ENST00000444122	48	-	RAMACL	0	166586123								6:166586072-166586120
6	169703990	169704002	ENST00000339209_1	12	-	169703990	169704002	0	1	12	0	ENST00000339209	12	-	PHF10	0	169704005								6:169703990-169704002
6	170535123	170535219	ENST00000262193_1	96	-	170535123	170535219	0	1	96	0	ENST00000262193	96	-	PSMB1	0	170535222								6:170535123-170535219
7	785653	785695	ENST00000297440_1	42	+	785653	785695	0	1	42	0	ENST00000297440	42	+	DNAAF5	0	785650	-22.58404752612114	-14.018047416494007	-24.404599571228026	-13.97953304251035	-1.4333809388446666	1	42	7:785653-785695
7	895422	895524	ENST00000265857_1	102	+	895422	895524	0	1	102	0	ENST00000265857	102	+	GET4	0	895419	-24.439823286498296	-17.90205863644095	-20.691199922561644	-20.271899604797362	0.09876470969916851	1	102	7:895422-895524
7	2379497	2380369	ENST00000360876_1	180	+	2379497	2380369	0	2	14,166	0,706	ENST00000360876	872	+	EIF3B	0	2379494	-23.644038609853226	-21.037683745603577	-9.151800441741944	-2.7532500214874744	-0.9340392612843015	3	872	7:2379497-2380369
7	5605474	5605771	ENST00000382361_1	297	+	5605474	5605771	0	1	297	0	ENST00000382361	297	+	FSCN1	0	5605471	-14.406934012555414	-14.406934012555414	11.179222530788845	4.210833457609017	0.7719158230409001	1	297	7:5605474-5605771
7	5925687	5925717	ENST00000325974_1	30	+	5925687	5925717	0	1	30	0	ENST00000325974	30	+	CCZ1	0	5925684	-36.63709971904755	-10.11173324584961	-37.60359892845154	-36.63709971904755	-1.282333346949114	1	30	7:5925687-5925717
7	12231975	12232182	ENST00000396668_1	207	+	12231975	12232182	0	1	207	0	ENST00000396668	207	+	TMEM106B	0	12231972	-24.426898523517277	-24.426898523517277	-23.09759932756424	-15.266499900817871	1.1789565290811421	1	207	7:12231975-12232182
7	26212208	26212265	ENST00000396386_1	57	+	26212208	26212265	0	1	57	0	ENST00000396386	57	+	CBX3	0	26212205	-12.09321043999833	-6.054070225933142	-20.239933224767448	-6.726399940252304	3.1239999863400794	1	57	7:26212208-26212265
7	27828829	27828850	ENST00000396319_1	21	+	27828829	27828850	0	1	21	0	ENST00000396319	21	+	TAX1BP1	0	27828826	-28.386094695045834	-22.9058096068246	-36.12473257382711		0.7055714327309813	1	21	7:27828829-27828850
