chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	cds_strand	cds_gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
5	160065065	160065074	ENST00000231238_1	9	+	160065065	160065074	0	1	9	0	ENST00000231238	9	+	TTC1		160010528	-20.559108684938323	-20.53148535006216	-14.698533407847087	-6.283300012350082	0.8420313804490281	2	478						1	0							5:160065065-160010528	[160065065]	[160065543]	[160065065]	[160065065]	[]	[]
5	160428681	160428690	ENST00000352433_1	9	+	160428681	160428690	0	1	9	0	ENST00000352433	9	+	PTTG1		160422312	-19.71705162242569	-19.71705162242569	-21.647933451334634	-13.037500081956386	2.1254827547818422	2	58						1	0							5:160428681-160422312	[160428681]	[160428739]	[160428681]	[160428681]	[]	[]
5	163442565	163443703	ENST00000340828_1	33	+	163442565	163443703	0	2	3,30	0,1108	ENST00000340828	1138	+	CCNG1		163439256	-20.604345271959268	-20.294974642019035	-17.705400021870933	-4.019000053405762	1.2998595849253143	3	1346						1	0							5:163442565-163439256	[163442565, 163443673]	[163442568, 163445016]	[163443673]	[163443673]	[]	[]
5	163518363	163518399	ENST00000321757_1	36	+	163518363	163518399	0	1	36	0	ENST00000321757	36	+	MAT2B		163505686	-16.415915422869695	-16.415915422869695	-11.549266878763834	-0.8624999523162842	2.042225023015124	2	991						1	0							5:163518363-163505686	[163518363]	[163519354]	[163518363]	[163518363]	[]	[]
5	171410565	171410649	ENST00000296930_1	84	+	171410565	171410649	0	1	84	0	ENST00000296930	84	+	NPM1		171387948	-6.780686529981557	-6.780686529981557	-10.100200033187866	1.3136001229286194	6.168286560008775	3	335						1	0							5:171410565-171387948	[171410565]	[171410900]	[171410565]	[171410565]	[]	[]
5	175526734	175526785	ENST00000321442_1	51	+	175526734	175526785	0	1	51	0	ENST00000321442	51	+	SFXN1		175492103	-21.025398093213234	-21.025398093213234	-34.40006726582845	9.395999908447266	0.13699794576854935	3	3008						1	0							5:175526734-175492103	[175526734]	[175529742]	[175526734]	[175526734]	[]	[]
5	176506950	176506989	ENST00000261942_1	39	+	176506950	176506989	0	1	39	0	ENST00000261942	39	+	FAF2		176448407	-20.753847073569307	-20.299285487058448	-8.570066690444946	-2.1735000401735305	1.3038182995199152	2	3124						1	0							5:176506950-176448407	[176506950]	[176510074]	[176506950]	[176506950]	[]	[]
5	177595416	177595560	ENST00000332598_1	144	+	177595416	177595560	0	1	144	0	ENST00000332598	144	+	TMED9		177592214	-20.05025800485371	-18.969688853245696	-16.891866874694824	-0.029999999329447746	0.7210476733792544	3	1826						1	0							5:177595416-177592214	[177595416]	[177597242]	[177595416]	[177595416]	[]	[]
5	178210623	178210680	ENST00000358344_1	57	+	178210623	178210680	0	1	57	0	ENST00000358344	57	+	HNRNPAB		178204837	-8.702016675430867	-7.879351829335576	-15.088399839401244	1.9411999359726906	5.792364835480435	1	540						1	0							5:178210623-178204837	[178210623]	[178211163]	[178210623]	[178210623]	[]	[]
5	179728644	179728728	ENST00000247461_1	84	+	179728644	179728728	0	1	84	0	ENST00000247461	84	+	CANX		179705681	-20.032893015818406	-19.163218709161516	-5.041599941253662	-2.755199946463108	1.953562896940517	1	2997						1	0							5:179728644-179705681	[179728644]	[179731641]	[179728644]	[179728644]	[]	[]
5	179836593	179836638	ENST00000389805_1	45	+	179836593	179836638	0	1	45	0	ENST00000389805	45	+	SQSTM1		179820936	-23.405530433509846	-23.405530433509846	-5.670199728012085	23.0385995388031	-0.0686404022298007	1	1485						1	0							5:179836593-179820936	[179836593]	[179838078]	[179836593]	[179836593]	[]	[]
5	1318320	1318368	ENST00000320895_1	48	-	1318320	1318368	0	1	48	0	ENST00000320895	48	-	CLPTM1L		1344841	-30.04200010932982	-18.587020585934322	-34.17600002288818	-28.623600187897683	-0.9297916621047383	1	48	-25.56914936794338	-20.026571168238544	-21.002666664123534	3.0149000883102417	0.17293849181050766	2	569							5:1318320-1344841	[1318320]	[1318368]	[1317751]	[1318320]	[]	[]
5	1463596	1463650	ENST00000283415_1	54	-	1463596	1463650	0	1	54	0	ENST00000283415	54	-	LPCAT1		1523844	-27.092314831912518	-24.450888918505775	-36.13493334452311	-18.529000054299832	-1.65798147690172	1	54	-19.316290361281702	-18.156596322970252	-24.14260066350301	2.26859992146492	-0.313875343641765	3	2170							5:1463596-1523844	[1463596]	[1463650]	[1461426]	[1463596]	[]	[]
5	6372451	6372502	ENST00000255764_1	51	-	6372451	6372502	0	1	51	0	ENST00000255764	51	-	MED10		6378483	-27.255607749901564	-14.958117611267987	-32.02786706288656	-20.426399731636046	-0.40645098368472915	1	51	-22.89148072017865	-22.89148072017865	-18.449599862098694	-7.262000018358231	-0.20068772055776463	2	578							5:6372451-6378483	[6372451]	[6372502]	[6371873]	[6372451]	[]	[]
5	6599823	6599925	ENST00000264670_1	102	-	6599823	6599925	0	1	102	0	ENST00000264670	102	-	NSUN2		6632979	-15.049529412213493	-15.049529412213493	-31.06319980621338	-7.698399901390076	-0.9003921628464013	1	102	-22.431153853734333	-21.56647517423854	-14.824999713897705	-4.0552998840808865	-0.19975384715566427	1	585							5:6599823-6632979	[6599823]	[6599925]	[6599238]	[6599823]	[]	[]
5	16451602	16451656	ENST00000308683_1	54	-	16451602	16451656	0	1	54	0	ENST00000308683	54	-	ZNF622		16465665	-28.563296235821866	-20.84616681602266	-10.800599906841914	-22.846133453647294	-1.2336666724575613	1	54	-26.866023493664606	-20.758559661252157	-13.250599670410157	-7.7862999677658085	0.42682142755282776	1	84							5:16451602-16465665	[16451602]	[16451656]	[16451518]	[16451602]	[]	[]
5	38481429	38481594	ENST00000453190_1	165	-	38481429	38481594	0	1	165	0	ENST00000453190	165	-	LIFR		38530647	-18.973618361082945	-15.708527357831146	-17.786199736595155	-3.9645002365112303	1.1573515155211542	1	165	-25.895890178550207	-25.895890178550207	-22.37199983596802	-0.3333998918533325	0.642681387265803	1	6762							5:38481429-38530647	[38481429]	[38481594]	[38474667]	[38481429]	[]	[]
5	41731668	41731728	ENST00000196371_1	60	-	41731668	41731728	0	1	60	0	ENST00000196371	60	-	OXCT1		41870358	-27.66125007867813	-21.43520003159841	-19.36580033302307	-22.96790020465851	0.5999166709681352	1	60	-29.02722804367468	-27.9060655152431	-46.89833418528239	-11.14810021519661	0.48022451447117653	2	1604							5:41731668-41870358	[41731668]	[41731728]	[41730064]	[41731668]	[]	[]
5	43291118	43291130	ENST00000325110_1	12	-	43291118	43291130	0	1	12	0	ENST00000325110	12	-	HMGCS1		43298965	-44.98799977699915	-15.500250339508057			0.24450000127156576	1	12	-19.25402301032121	-19.25402301032121	-14.666000366210938	2.2374999165534972	1.0285513843857321	3	3649							5:43291118-43298965	[43291118]	[43291130]	[43287469]	[43291118]	[]	[]
5	53098547	53098601	ENST00000396954_1	54	-	53098547	53098601	0	1	54	0	ENST00000396954	54	-	MOCS2		53107174	-27.827851873857004	-27.827851873857004	-37.16493377685547	-18.391200280189516	0.29296296289518337	1	54	-23.272659059205836	-23.272659059205836	-6.542999863624573	-5.2776000022888185	-0.16697123762747218	3	2869							5:53098547-53107174	[53098547]	[53098601]	[53095678]	[53098547]	[]	[]
5	69352039	69352060	ENST00000380822_1	21	-	69352039	69352060	0	1	21	0	ENST00000380822	21	-	AK6		69369490	-43.528619947887606	-25.61014270676034	-44.60566755930583		0.3452380849713726	1	21	-14.694445956690647	-14.001834769215849	-8.846266841888427	-3.0242999792099	0.10216572038982784	1	1056							5:69352039-69369490	[69352039]	[69352060]	[69350983]	[69352039]	[]	[]
5	77691384	77691417	ENST00000380377_1	33	-	77691384	77691417	0	1	33	0	ENST00000380377	33	-	TBCA		77776257	-16.223999749530446	-16.223999749530446	-21.46099967956543	-15.450399816036224	2.1397272751130387	1	33	-20.45824647204925	-20.45824647204925	-39.82319946289063	-11.31409993171692	3.112520541621534	1	219							5:77691384-77776257	[77691384]	[77691417]	[77691165]	[77691384]	[]	[]
5	80629068	80629086	ENST00000439211_1	18	-	80629068	80629086	0	1	18	0	ENST00000439211	18	-	DHFR		80654489	-39.17700053254763	-18.936944723129272	-31.615800297260286		0.41311111042482984	1	18	-13.269400827090966	-12.554254506381591	-22.29079964955648	1.6460000276565552	-0.33022087967889424	2	2843							5:80629068-80654489	[80629068]	[80629086]	[80626225]	[80629068]	[]	[]
5	81420347	81420503	ENST00000615665_1	156	-	81420347	81420503	0	1	156	0	ENST00000615665	156	-	SSBP2		81751042	-11.577711579891352	-7.904096192465379	-11.521333535512289	-2.7647000193595885	4.543858980521177	1	156	-23.24005312407573	-23.24005312407573	-36.90259895324707	3.020099902153015	0.8600384477521961	2	7544							5:81420347-81751042	[81420347]	[81420503]	[81412803]	[81420347]	[]	[]
5	82276084	82276108	ENST00000296674_1	24	-	82276084	82276108	0	1	24	0	ENST00000296674	24	-	RPS23		82278323	-28.60845837990443	-23.85787499944369	-24.590199947357178		0.21091666258871555	1	24	-14.453828503962397	-14.453828503962397	NaN	NaN	-0.45166015262646253	2	2765							5:82276084-82278323	[82276084]	[82276108]	[82273319]	[82276084]	[]	[]
5	83057044	83057083	ENST00000502346_1	39	-	83057044	83057083	0	1	39	0	ENST00000502346	39	-	TMEM167A		83077323	-26.898589769999187	-22.07130765227171	-22.84286695321401	-26.01286683479945	1.0220769244389465	1	39	-24.436788307460837	-23.82363098793581	-15.494600105285645	-1.5017000436782837	0.4493456860776746	2	4199							5:83057044-83077323	[83057044]	[83057083]	[83052845]	[83057044]	[]	[]
5	83943358	83943418	ENST00000296591_1	60	-	83943358	83943418	0	1	60	0	ENST00000296591	60	-	EDIL3		84384374	-28.06503346761068	-20.769866740703584	-19.99200019836426	-27.314699935913087	0.9446333349061509	1	60	-27.130982513409034	-25.51333120752453	-31.567333455880483	-6.846599817276001	1.5761999995258182	1	2805							5:83943358-84384374	[83943358]	[83943418]	[83940553]	[83943358]	[]	[]
5	90518764	90518818	ENST00000315948_1	54	-	90518764	90518818	0	1	54	0	ENST00000315948	54	-	LYSMD3		90525289	-26.8843701283137	-26.59022213353051	-32.29246683120728	-19.180599824587503	0.02418519134409036	1	54	-25.164660085210244	-24.3507370361003	-19.741200319925944	-6.595800149440765	1.2837178834393659	3	3139							5:90518764-90525289	[90518764]	[90518818]	[90515625]	[90518764]	[]	[]
5	109337173	109337230	ENST00000361189_1	57	-	109337173	109337230	0	1	57	0	ENST00000361189	57	-	PJA2		109383433	-9.081421000915661	-9.081421000915661	-3.990466753641764	-8.399433286984761	2.5296315752100527	1	57	-15.98070034225007	-15.98070034225007	-13.156600125630696	3.4502000004053115	2.868800983962261	3	2452							5:109337173-109383433	[109337173]	[109337230]	[109334721]	[109337173]	[]	[]
5	112878731	112878785	ENST00000379638_1	54	-	112878731	112878785	0	1	54	0	ENST00000379638	54	-	REEP5		112922190	-18.896018478605484	-18.896018478605484	-18.02246634165446	-11.642299699783326	0.49822222220676915	1	54	-23.703982187435837	-23.445540996673042	-34.22400074005127	3.7330000400543213	0.5797383895592365	3	2347							5:112878731-112922190	[112878731]	[112878785]	[112876384]	[112878731]	[]	[]
5	115616190	115616208	ENST00000456936_1	18	-	115616190	115616208	0	1	18	0	ENST00000456936	18	-	TMED7		115625792	-15.71483318010966	-4.867166492674086	-22.207599925994874		1.6612777534044452	1	18	-23.14567734461073	-22.832189139983996	-18.214999954899152	-4.139699935913086	1.6345189179106996	2	2981							5:115616190-115625792	[115616190]	[115616208]	[115613209]	[115616190]	[]	[]
5	115831731	115831803	ENST00000509910_1	72	-	115831731	115831803	0	1	72	0	ENST00000509910	72	-	ATG12		115841552	-25.871999979019165	-20.33905545125405	-27.540399932861327	-18.861200046539306	0.7972361074078234	1	72	-21.956191435574556	-21.124167717282255	-7.659874826669693	3.1630001068115234	0.05676092005873164	3	3532							5:115831731-115841552	[115831731]	[115831803]	[115828199]	[115831731]	[]	[]
5	123023691	123023874	ENST00000306442_1	183	-	123023691	123023874	0	1	183	0	ENST00000306442	183	-	PPIC		123036625	-31.06547502220654	-25.625431723933403	-46.85399894714355	-18.110899472236632	0.13185975840315223	1	183	-25.673651608136986	-24.53144336181663	-32.544333306948346	-16.357000160217286	0.906147058708941	3	442							5:123023691-123036625	[123023691]	[123023874]	[123023249]	[123023691]	[]	[]
5	126544949	126544964	ENST00000409134_1	15	-	126544949	126544964	0	1	15	0	ENST00000409134	15	-	ALDH7A1		126595198	-27.89399979909261	-19.517199897766112	-27.89399979909261		-0.3864000136653582	1	15	-18.809387304610212	-18.71653899912477	-31.42879981994629	4.277800178527832	-0.25965642700351166	3	3109							5:126544949-126595198	[126544949]	[126544964]	[126541840]	[126544949]	[]	[]
5	132192958	132193009	ENST00000360568_1	51	-	132192958	132193009	0	1	51	0	ENST00000360568	51	-	P4HA2		132218626	-24.963783984090767	-14.533195799472285	-50.46953201293945	-12.478800185521443	0.6286666709792745	1	51	-17.36182565072368	-16.472267403089894	-17.393933264414468	2.63700008392334	0.26610028411752495	3	2812							5:132192958-132218626	[132192958]	[132193009]	[132190146]	[132192958]	[]	[]
5	132880986	132881058	ENST00000265343_1	72	-	132880986	132881058	0	1	72	0	ENST00000265343	72	-	AFF4		132937189	-2.4943748911221824	-2.4943748911221824	-4.858400106430054	3.6180001497268677	6.811249976356824	1	72	-19.05724397420579	-18.146579872757478	-1.9873998641967774	0.7118999481201171	2.8298600140232573	1	5592							5:132880986-132937189	[132880986]	[132881058]	[132875394]	[132880986]	[]	[]
5	133956843	133956858	ENST00000231512_1	15	-	133956843	133956858	0	1	15	0	ENST00000231512	15	-	C5orf15		133968584	-4.573800146579742	-4.573800146579742	-4.573800146579742		3.720066624879837	1	15	-21.39533511541136	-21.294941544194874	-9.908999506632487	-4.63720013871789	1.7649578945615847	2	1334							5:133956843-133968584	[133956843]	[133956858]	[133955509]	[133956843]	[]	[]
5	133972707	133972770	ENST00000265333_1	63	-	133972707	133972770	0	1	63	0	ENST00000265333	63	-	VDAC1		133993012	-10.071333421837716	-8.746999986588008	-3.6111999958753587	-2.7227000042796137	6.237730172773202	1	63	-14.2516774400588	-14.2516774400588	-36.037000274658205	-2.128200125694275	2.94359636262285	1	837							5:133972707-133993012	[133972707]	[133972770]	[133971870]	[133972707]	[]	[]
5	134197579	134197771	ENST00000481195_1	192	-	134197579	134197771	0	1	192	0	ENST00000481195	192	-	PPP2CA		134225861	-5.751828130722667	-4.427921881433576	-6.555533329645793	1.9639999628067017	6.898718734737486	1	192	-18.139400338658646	-17.130374980205065	-14.974199962615966	2.059999942779541	1.5895218096325587	2	3248							5:134197579-134225861	[134197579]	[134197771]	[134194331]	[134197579]	[]	[]
5	134606895	134606949	ENST00000402673_1	54	-	134606895	134606949	0	1	54	0	ENST00000402673	54	-	SAR1B		134624019	-12.659500122070312	-12.659500122070312	-11.053400230407714	-9.058500075340271	0.8097407397387238	1	54	-20.00851668859256	-20.00851668859256	-26.04819943110148	0.7053332891729143	0.7804985685362982	2	5747							5:134606895-134624019	[134606895]	[134606949]	[134601148]	[134606895]	[]	[]
5	135334963	135334975	ENST00000511689_1	12	-	135334963	135334975	0	1	12	0	ENST00000511689	12	-	MACROH2A1		135389093	-30.60758302609126	9.98800015449524			0.7370833108822504	1	12	-13.546446559372647	-10.992994871412245	-6.987933317820231	-1.2155000209808349	4.037554033514748	3	583							5:135334963-135389093	[135334963]	[135334975]	[135334380]	[135334963]	[]	[]
5	137753136	137753148	ENST00000314940_1	12	-	137753136	137753148	0	1	12	0	ENST00000314940	12	-	HNRNPA0		137754066	-27.651999592781067	-21.431417028109234			0.46400000154972076	1	12	-21.008443084417465	-20.912785526279244	-44.06160062154134	1.6240999579429627	1.1943541893612017	3	7486							5:137753136-137754066	[137753136]	[137753148]	[137745650]	[137753136]	[]	[]
5	138188947	138188977	ENST00000394886_1	30	-	138188947	138188977	0	1	30	0	ENST00000394886	30	-	CDC23		138213312	-22.03853317896525	-18.684799706935884	-27.16646645863851	-22.03853317896525	1.3722333329419294	1	30	-27.257780898125965	-25.068618382284008	-24.996599769592287	-13.968899965286255	1.0767694867714532	2	1298							5:138188947-138213312	[138188947]	[138188977]	[138187649]	[138188947]	[]	[]
5	138508178	138508304	ENST00000360541_1	126	-	138508178	138508304	0	1	126	0	ENST00000360541	126	-	ETF1		138542918	-1.8390238988730643	-1.8390238988730643	-10.189999865492185	3.687499928474426	6.922325377840371	1	126	-9.506637699560185	-8.571839272101801	-2.4226665178934734	2.9266998626291754	5.4968387594071375	2	2084							5:138508178-138542918	[138508178]	[138508304]	[138506094]	[138508178]	[]	[]
5	140645574	140645586	ENST00000252102_1	12	-	140645574	140645586	0	1	12	0	ENST00000252102	12	-	NDUFA2		140647583	-16.86424958705902	-8.458750125020742			1.7384166282912095	1	12	-26.290210413110668	-24.945786211819485	-28.496666971842448	-14.768599796295167	1.2290241363253605	2	290							5:140645574-140647583	[140645574]	[140645586]	[140645284]	[140645574]	[]	[]
5	140674034	140674256	ENST00000504156_1	222	-	140674034	140674256	0	1	222	0	ENST00000504156	222	-	HARS1		140691304	-28.353513298136694	-21.344265790538746	-31.587932840983072	-15.885199880599975	0.9727162111189787	1	222	-25.461592354682775	-24.0389383235803	-28.780799770355223	-20.027666866779327	0.8979538497586663	3	130							5:140674034-140691304	[140674034]	[140674256]	[140673904]	[140674034]	[]	[]
5	142001995	142002028	ENST00000311337_1	33	-	142001995	142002028	0	1	33	0	ENST00000311337	33	-	GNPDA1		142012035	-16.05127278963725	-16.05127278963725	-17.229466819763182	-13.696799969673156	-0.010575758801265196	1	33	-24.861371252154406	-24.527206784098777	-14.610999965667725	-6.832200145721435	0.5381607532289476	2	1325							5:142001995-142012035	[142001995]	[142002028]	[142000670]	[142001995]	[]	[]
5	144160342	144160396	ENST00000274496_1	54	-	144160342	144160396	0	1	54	0	ENST00000274496	54	-	YIPF5		144169955	-16.219685306703603	-15.860277705722385	-18.702266534169514	-12.147599968314172	2.272796306207224	1	54	-22.947001948648268	-22.083244729594135	-21.722800413767498	2.7669999599456787	0.9938121718435676	1	2181							5:144160342-144169955	[144160342]	[144160396]	[144158161]	[144160342]	[]	[]
5	150691705	150691750	ENST00000199814_1	45	-	150691705	150691750	0	1	45	0	ENST00000199814	45	-	RBM22		150700985	-15.528177833557129	-15.528177833557129	-11.814133501052856	-17.385199999809267	0.9742222185350127	1	45	-18.5795514725273	-17.919098747671306	-7.459600400924683	-4.0951000332832335	1.9828820355124095	2	914							5:150691705-150700985	[150691705]	[150691750]	[150690791]	[150691705]	[]	[]
5	150711103	150711148	ENST00000447998_1	45	-	150711103	150711148	0	1	45	0	ENST00000447998	45	-	DCTN4		150758993	-25.725311222341325	-20.254355642530655	-22.57293370962143	-19.860733634233476	0.3909999994768037	1	45	-24.240894325028982	-24.240894325028982	-29.399666341145835	3.9224003314971925	0.8600615597592318	1	2664							5:150711103-150758993	[150711103]	[150711148]	[150708439]	[150711103]	[]	[]
5	151101378	151101447	ENST00000354546_1	69	-	151101378	151101447	0	1	69	0	ENST00000354546	69	-	ANXA6		151147901	-27.656913166460782	-15.498796967816526	-14.328400325775146	-24.5603004693985	0.449159420264102	1	69	-22.687112999883485	-21.714165021370636	-19.336733436584474	-8.611600011587143	0.14247399763678814	3	673							5:151101378-151147901	[151101378]	[151101447]	[151100705]	[151101378]	[]	[]
